ensembl_gene_id,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000013263,MGMT,92.45581481,-1.262002415,1.997924377,-0.631656748,0.527611196,0.999444529
ENSCAFG00000013266,SENP2,816.5782242,0.035963038,0.414253804,0.086814019,0.930819344,0.999444529
ENSCAFG00000013268,DEPDC5,606.0289911,-0.443146248,0.800603657,-0.553515144,0.579910714,0.999444529
ENSCAFG00000013269,ID3,1933.048387,-0.060510084,1.250850367,-0.048375158,0.961417257,0.999444529
ENSCAFG00000013272,MBTPS2,590.8854007,0.342504937,0.426596421,0.802878131,0.422045177,0.999444529
ENSCAFG00000013273,E2F2,422.6165199,0.383110522,0.721216738,0.531200264,0.59528001,0.999444529
ENSCAFG00000013274,DUSP16,403.2157768,-0.285903408,0.417176542,-0.685329541,0.493135995,0.999444529
ENSCAFG00000013275,DLG1,3420.044412,-0.034320453,0.213439175,-0.160797345,0.872253016,0.999444529
ENSCAFG00000013276,SMG7,2024.571987,-0.106570255,0.267554597,-0.398312183,0.690400081,0.999444529
ENSCAFG00000013279,OTUB1,113.3161523,0.086917756,0.279196201,0.311314251,0.755561735,0.999444529
ENSCAFG00000013280,GLRX3,4799.680831,0.037549043,0.224239651,0.167450506,0.867015588,0.999444529
ENSCAFG00000013283,CHRNA1,4.307520091,-0.492102064,0.810817041,-0.606921216,0.543903197,0.999444529
ENSCAFG00000013286,KLHL18,599.3444916,-0.009429279,0.265179007,-0.035558164,0.971634667,0.999444529
ENSCAFG00000013289,PBX1,275.0312688,-0.258193352,1.773314741,-0.145599281,0.884237735,0.999444529
ENSCAFG00000013291,TCEA3,353.8199538,-0.599843766,0.811345455,-0.739319808,0.459712824,0.999444529
ENSCAFG00000013294,SKA1,1179.321494,-0.095921195,0.17215326,-0.55718489,0.577401112,0.999444529
ENSCAFG00000013297,IGF2BP2,2091.161264,0.171389379,1.179176283,0.145346698,0.884437146,0.999444529
ENSCAFG00000013301,SAXO2,45.78885949,-0.11999031,0.486063897,-0.246861186,0.805015656,0.999444529
ENSCAFG00000013302,BAZ1A,4319.640357,0.096639334,0.262693121,0.367879197,0.712963313,0.999444529
ENSCAFG00000013304,NA,9.411237123,0.147387916,1.264561233,0.116552613,0.907214591,0.999444529
ENSCAFG00000013306,APOA4,3.936780893,-0.275056086,1.321875368,-0.208080197,0.83516635,0.999444529
ENSCAFG00000013308,HNRNPR,7856.550169,-0.060253405,0.179034827,-0.336545723,0.736459378,0.999444529
ENSCAFG00000013309,INO80D,302.882854,0.135825708,0.551641619,0.246220921,0.805511221,0.999444529
ENSCAFG00000013314,NCF2,730.66969,0.047673571,0.977392762,0.048776268,0.961097595,0.999444529
ENSCAFG00000013315,NA,27.85824934,0.046961005,0.335089458,0.140144679,0.88854568,0.999444529
ENSCAFG00000013317,LMX1A,4.951964737,0.714914671,1.673958926,0.427080175,0.669320932,0.999444529
ENSCAFG00000013324,LRP6,864.0929078,-0.035477159,0.274474669,-0.129254767,0.897156062,0.999444529
ENSCAFG00000013325,PHEX,57.33258688,0.538710343,0.797050863,0.675879506,0.499117151,0.999444529
ENSCAFG00000013329,LUZP1,1815.303084,0.007423229,0.261133788,0.02842692,0.977321654,0.999444529
ENSCAFG00000013331,SRP54,2866.715707,0.101247284,0.149916416,0.675358224,0.4994482,0.999444529
ENSCAFG00000013334,RELA,3881.629805,-0.0346135,0.220574539,-0.156924275,0.875304528,0.999444529
ENSCAFG00000013335,FAM177A1,617.8582762,-0.138215143,0.39155807,-0.352987599,0.724097737,0.999444529
ENSCAFG00000013339,NA,7.445810877,0.235108501,0.404176605,0.581697451,0.560770489,0.999444529
ENSCAFG00000013341,ARPC5,3705.801234,-0.137466539,0.343110572,-0.400647926,0.688679355,0.999444529
ENSCAFG00000013345,TRA2B,5397.669241,0.066752788,0.201577916,0.331151297,0.740530206,0.999444529
ENSCAFG00000013347,LRIG2,359.4507451,-0.08192009,0.442023393,-0.185329762,0.852970395,0.999444529
ENSCAFG00000013350,SIPA1,1873.679383,0.194526619,0.800864234,0.242895875,0.808086062,0.999444529
ENSCAFG00000013351,PTCHD1,6.537483115,-1.427861366,2.357796545,-0.605591423,0.544786099,0.999444529
ENSCAFG00000013353,MGST3,1588.367615,-0.055256649,0.533731703,-0.103528887,0.917543224,0.999444529
ENSCAFG00000013356,SLC16A1,3394.848728,0.573588842,0.947271166,0.60551705,0.544835499,0.999444529
ENSCAFG00000013360,PPP2R3C,668.9652983,0.274038115,0.529029796,0.518001287,0.604457371,0.999444529
ENSCAFG00000013361,KDM1A,2985.687235,-0.065836478,0.243525843,-0.270346986,0.786893321,0.999444529
ENSCAFG00000013367,HIP1,1189.827918,0.018558146,0.336332684,0.055177944,0.955996701,0.999444529
ENSCAFG00000013368,APOD,3.279630784,0.22746899,0.804167266,0.282862782,0.777282025,0.999444529
ENSCAFG00000013369,PRDX4,2172.905424,0.334618798,0.4779632,0.700093224,0.483869087,0.999444529
ENSCAFG00000013370,SERINC4,182.738614,-0.327600182,0.534183788,-0.613272416,0.539696229,0.999444529
ENSCAFG00000013383,PCNX3,2820.196778,0.074340303,0.194928033,0.381373074,0.702926438,0.999444529
ENSCAFG00000013388,ACOT9,3609.964088,0.311988529,0.869458552,0.358830825,0.719721651,0.999444529
ENSCAFG00000013389,ZDBF2,78.78481098,0.220370409,2.112673416,0.104308791,0.916924302,0.999444529
ENSCAFG00000013391,NA,197.6952226,-0.050889543,0.288000975,-0.176699204,0.859744666,0.999444529
ENSCAFG00000013394,CXHXorf58,19.24297495,0.19991708,0.757406952,0.26394936,0.79181894,0.999444529
ENSCAFG00000013395,NA,129.035389,-0.062032242,0.240239894,-0.258209578,0.796245166,0.999444529
ENSCAFG00000013398,KLHL15,256.9111373,0.325828561,0.466846402,0.697935253,0.485217687,0.999444529
ENSCAFG00000013400,BUD13,1091.654286,-0.196934917,0.251223512,-0.783903206,0.433096909,0.999444529
ENSCAFG00000013402,EVX2,7.794267706,-0.547550093,2.102853478,-0.26038433,0.794567329,0.999444529
ENSCAFG00000013405,RHBDD2,1539.927123,0.15982813,0.247494528,0.645784501,0.518418927,0.999444529
ENSCAFG00000013406,NA,43.00690993,0.328040761,0.695395361,0.471732743,0.637117563,0.999444529
ENSCAFG00000013411,ECHS1,2288.922174,0.069462342,0.313426842,0.221622185,0.824608011,0.999444529
ENSCAFG00000013412,MFAP1,1958.4112,0.123618919,0.270792491,0.45650793,0.64802477,0.999444529
ENSCAFG00000013413,NA,2956.318378,-0.050301567,0.989405973,-0.050840169,0.959452882,0.999444529
ENSCAFG00000013419,NA,628.7622188,0.021728048,0.140069009,0.155123877,0.876723659,0.999444529
ENSCAFG00000013420,ETV5,344.0536913,-0.489270963,0.798000273,-0.613121297,0.539796139,0.999444529
ENSCAFG00000013422,ALDH9A1,2278.839414,0.246085803,0.525907817,0.467925737,0.639837698,0.999444529
ENSCAFG00000013425,EIF2S3,6658.213437,0.075661015,0.29241178,0.258748176,0.795829546,0.999444529
ENSCAFG00000013426,KCNK7,42.89789342,0.028826493,0.618862764,0.046579783,0.962848146,0.999444529
ENSCAFG00000013430,ZNF511,570.8880867,0.021544618,0.294529527,0.073149263,0.94168734,0.999444529
ENSCAFG00000013431,WDR76,886.691633,0.068696005,0.253652424,0.270827316,0.78652385,0.999444529
ENSCAFG00000013432,XXYLT1,1034.329972,-0.021486653,0.358868891,-0.059873267,0.952256572,0.999444529
ENSCAFG00000013436,HOXD11,7.684405067,0.6974518,2.015436985,0.346054878,0.729301473,0.999444529
ENSCAFG00000013438,MDH1B,45.47726413,-0.146363859,0.831958726,-0.175926827,0.860351429,0.999444529
ENSCAFG00000013442,WNT3,46.5158178,-0.918967881,1.422022642,-0.646239978,0.518123953,0.999444529
ENSCAFG00000013445,LSG1,1723.727965,0.070672421,0.167402126,0.422171585,0.67289978,0.999444529
ENSCAFG00000013447,HOXD10,18.96067228,-0.587289792,1.39151625,-0.422050258,0.672988334,0.999444529
ENSCAFG00000013448,COLGALT2,4.865385041,0.644359921,1.43448921,0.449191194,0.653293739,0.999444529
ENSCAFG00000013450,NA,702.1774202,-0.48779213,0.91613993,-0.532442822,0.594419333,0.999444529
ENSCAFG00000013455,TSEN15,228.4037859,0.224873088,0.331751119,0.677836714,0.49787523,0.999444529
ENSCAFG00000013460,C7H1orf21,490.5133942,-0.010207217,0.522200545,-0.019546546,0.984405106,0.999444529
ENSCAFG00000013463,EHBP1L1,5886.370583,0.257693733,0.41156925,0.626124845,0.531233057,0.999444529
ENSCAFG00000013466,LRRC15,66.80261213,-0.608028307,1.728341049,-0.3517988,0.724989159,0.999444529
ENSCAFG00000013473,FRMD5,18.25710488,-0.26795032,0.630740971,-0.42481832,0.670969121,0.999444529
ENSCAFG00000013474,FAM89B,1091.360376,0.068416741,0.43766589,0.156321849,0.875779335,0.999444529
ENSCAFG00000013475,HERC4,985.6560893,0.026873536,0.157008866,0.171159352,0.864098468,0.999444529
ENSCAFG00000013476,PDK3,872.3987628,0.187217293,0.585112677,0.319967933,0.74899264,0.999444529
ENSCAFG00000013478,EDEM3,1167.657845,0.210226421,0.421291302,0.499004892,0.617775938,0.999444529
ENSCAFG00000013479,GABARAPL1,749.0894703,-0.325466403,0.425190267,-0.765460614,0.443997311,0.999444529
ENSCAFG00000013480,ZNRD2,807.9577539,0.181501312,0.294682904,0.61592074,0.537946832,0.999444529
ENSCAFG00000013482,CADM1,1357.104068,0.422595939,1.313100802,0.321830539,0.747581078,0.999444529
ENSCAFG00000013484,NA,52.14425082,0.168791008,0.34513562,0.489057048,0.624801309,0.999444529
ENSCAFG00000013485,KLF7,493.657268,-0.10385008,0.967679293,-0.107318696,0.914536153,0.999444529
ENSCAFG00000013489,UCK2,1613.729367,0.044965656,0.358318043,0.125490905,0.900134925,0.999444529
ENSCAFG00000013490,NIBAN1,973.1409306,-0.659291599,1.18549859,-0.556130227,0.578121833,0.999444529
ENSCAFG00000013493,PCYT1B,188.8188817,-0.349504646,1.183641925,-0.295279036,0.76778073,0.999444529
ENSCAFG00000013494,NSF,2201.554505,0.160277156,0.217291279,0.737614305,0.46074886,0.999444529
ENSCAFG00000013499,RNF2,569.5103328,-0.134320306,0.340380565,-0.394618024,0.69312481,0.999444529
ENSCAFG00000013506,NFE2L2,3997.691113,-0.147661183,0.45356907,-0.325553907,0.744761891,0.999444529
ENSCAFG00000013507,GOLM2,888.0073107,0.017846554,0.282982717,0.063065881,0.949714043,0.999444529
ENSCAFG00000013510,CREB1,402.1306142,-0.183957534,0.3206645,-0.57367602,0.566187058,0.999444529
ENSCAFG00000013511,REXO2,2077.344278,-0.065152209,0.347367594,-0.187559837,0.851221712,0.999444529
ENSCAFG00000013516,BROX,802.5604577,-0.017878824,0.176882872,-0.101077193,0.919489183,0.999444529
ENSCAFG00000013517,NBEAL2,1437.089005,-0.071849812,0.186119897,-0.386040464,0.699466701,0.999444529
ENSCAFG00000013521,POLA1,2879.174276,-0.155746842,0.290038755,-0.536986314,0.591277068,0.999444529
ENSCAFG00000013529,CTDSPL2,910.3056159,0.056054826,0.351807488,0.159333807,0.873405887,0.999444529
ENSCAFG00000013539,CCNYL1,633.8744888,-0.395228646,0.639699339,-0.617835007,0.536684105,0.999444529
ENSCAFG00000013540,AIDA,2337.64699,0.072285226,0.362714058,0.19928984,0.842036027,0.999444529
ENSCAFG00000013543,SWT1,249.8168698,-0.26776296,0.363379907,-0.736867821,0.461202734,0.999444529
ENSCAFG00000013544,HSPB1,1872.955528,-0.911234721,1.583375929,-0.575501183,0.564952391,0.999444529
ENSCAFG00000013545,ARX,3.365679406,-0.72309454,1.572623783,-0.459801351,0.645658814,0.999444529
ENSCAFG00000013546,DNAJB11,4230.645048,0.250232643,0.414473375,0.603736352,0.546018942,0.999444529
ENSCAFG00000013547,FZD5,193.861902,-0.118130885,0.633073433,-0.186599024,0.851975032,0.999444529
ENSCAFG00000013554,NA,44.12798144,-0.234195477,0.452634219,-0.517405594,0.604873056,0.999444529
ENSCAFG00000013570,NA,2.525196679,0.21982403,0.870427195,0.25254729,0.800618066,0.999444529
ENSCAFG00000013572,NA,92.46375786,-0.01831755,0.401819878,-0.045586471,0.963639852,0.999444529
ENSCAFG00000013579,MAGEB18,6.441437302,0.61011295,1.992886388,0.306145375,0.759493961,0.999444529
ENSCAFG00000013585,NA,1.702315696,-0.155962792,2.072339583,-0.075259283,0.940008417,0.999444529
ENSCAFG00000013589,IVNS1ABP,2485.504253,0.251573891,0.336986892,0.7465391,0.455341821,0.999444529
ENSCAFG00000013592,NA,84.79384362,0.128378408,0.313948161,0.408915942,0.682601349,0.999444529
ENSCAFG00000013596,CD69,35.93574215,-1.13830293,2.897696945,-0.392830221,0.694444882,0.999444529
ENSCAFG00000013600,PTH1R,35.19953764,-0.585222933,1.70853632,-0.342528822,0.731952957,0.999444529
ENSCAFG00000013601,MIA3,4243.60022,-0.028147898,0.216431396,-0.130054599,0.89652323,0.999444529
ENSCAFG00000013606,SPG11,1522.02685,0.185966576,0.459073471,0.405091098,0.68541055,0.999444529
ENSCAFG00000013615,FRMD8,768.0047471,0.095210539,0.276400219,0.344466223,0.730495694,0.999444529
ENSCAFG00000013620,TAF1A,263.0823641,0.012903665,0.394568748,0.032703212,0.973911262,0.999444529
ENSCAFG00000013628,TIGD3,40.26767923,0.309713696,0.603537636,0.513163848,0.607836712,0.999444529
ENSCAFG00000013633,B2M,8433.130559,0.108846145,0.865288939,0.125791675,0.899896831,0.999444529
ENSCAFG00000013638,NA,298.3620498,-0.079903378,0.826003666,-0.096734895,0.922936928,0.999444529
ENSCAFG00000013639,SSC4D,10.13671523,0.171367851,0.843058201,0.203269301,0.838924549,0.999444529
ENSCAFG00000013641,DUSP10,63.42618003,0.57306436,0.725555432,0.789828502,0.429627931,0.999444529
ENSCAFG00000013646,RSPH14,2.707462315,0.642616888,1.252722626,0.512976197,0.607967971,0.999444529
ENSCAFG00000013651,UPK3B,520.9718009,0.215892606,1.620402494,0.133233938,0.894008371,0.999444529
ENSCAFG00000013652,TRIM69,14.99899859,-0.668409358,0.897709732,-0.744571809,0.456530616,0.999444529
ENSCAFG00000013653,NA,17.82178566,0.990343824,1.901376859,0.520856147,0.602466987,0.999444529
ENSCAFG00000013654,DPF2,3913.795763,0.084731226,0.274834325,0.308299285,0.75785461,0.999444529
ENSCAFG00000013655,HMCN1,50.92815423,0.809389711,1.397476199,0.579179604,0.562467991,0.999444529
ENSCAFG00000013659,EIF4A2,4049.747116,-0.180907149,0.471476211,-0.383703663,0.701198098,0.999444529
ENSCAFG00000013663,GNAZ,576.200091,-0.097964357,1.118445882,-0.087589716,0.930202777,0.999444529
ENSCAFG00000013667,ARHGEF10,399.3156015,0.143432818,1.413881403,0.101446145,0.919196307,0.999444529
ENSCAFG00000013668,NA,2375.075996,0.355483239,0.809613072,0.439077938,0.660605064,0.999444529
ENSCAFG00000013671,EFL1,1312.32229,-0.14590842,0.268927867,-0.542555971,0.58743556,0.999444529
ENSCAFG00000013672,SORD,644.8815716,-0.236287472,1.097317303,-0.215331948,0.829508523,0.999444529
ENSCAFG00000013674,DDX20,3250.574226,-0.295531783,0.446993739,-0.661154189,0.508513436,0.999444529
ENSCAFG00000013676,RAB36,73.36440416,-0.151484125,1.180658407,-0.128304787,0.897907777,0.999444529
ENSCAFG00000013677,POLA2,3509.886078,-0.00948903,0.189864149,-0.049977997,0.960139922,0.999444529
ENSCAFG00000013678,MBIP,374.6053918,-0.053465755,0.167572801,-0.319059865,0.749681117,0.999444529
ENSCAFG00000013683,NA,2031.331945,0.124735806,0.254421958,0.490271386,0.623941872,0.999444529
ENSCAFG00000013686,RAP1A,1594.225309,-0.319273562,0.459418591,-0.694951332,0.487085802,0.999444529
ENSCAFG00000013688,USP28,496.0762291,-0.307753136,0.426168158,-0.722140148,0.470208317,0.999444529
ENSCAFG00000013689,RFC4,2345.282912,-0.097606853,0.359685595,-0.271367144,0.786108669,0.999444529
ENSCAFG00000013693,DUOX2,1.610398943,-0.335382454,1.458893745,-0.229888198,0.818178648,0.999444529
ENSCAFG00000013703,PTH2R,2.797790437,0.969216055,1.260458323,0.76893939,0.441929292,0.999444529
ENSCAFG00000013707,DUOXA1,1.684284266,-0.255799573,2.090907293,-0.122339031,0.902630522,0.999444529
ENSCAFG00000013709,WDR77,2137.72649,0.021408837,0.261298246,0.08193257,0.934700334,0.999444529
ENSCAFG00000013714,ORAI2,600.5059857,0.386285091,0.610970093,0.632248773,0.527224332,0.999444529
ENSCAFG00000013723,SHF,157.182284,-0.364954899,0.62733176,-0.581757409,0.560730096,0.999444529
ENSCAFG00000013724,NA,33.94751725,0.083445704,0.70701255,0.118025775,0.906047235,0.999444529
ENSCAFG00000013726,SLC25A16,997.7243867,0.159993448,0.23468907,0.681725176,0.495412745,0.999444529
ENSCAFG00000013727,NA,6.826568569,0.147620721,0.600719282,0.245739942,0.805883551,0.999444529
ENSCAFG00000013728,MYL4,485.7517322,-0.369243091,1.219349198,-0.302819809,0.762027186,0.999444529
ENSCAFG00000013729,OVGP1,83.84391623,-0.206515745,0.504729106,-0.409161554,0.682421107,0.999444529
ENSCAFG00000013730,TMPRSS5,12.1413029,-0.44153301,0.552682492,-0.798890893,0.42435368,0.999444529
ENSCAFG00000013731,MIPOL1,714.0680054,-0.210090132,0.3133696,-0.670422824,0.502588289,0.999444529
ENSCAFG00000013733,GATM,64.00915644,0.658672115,1.423516222,0.462707839,0.643573798,0.999444529
ENSCAFG00000013735,ITGB3,3702.344602,-0.014627534,0.856350471,-0.017081247,0.986371799,0.999444529
ENSCAFG00000013741,SLC30A4,248.6522418,0.722752366,0.931032953,0.776290853,0.437577272,0.999444529
ENSCAFG00000013743,FOXA1,178.7782765,0.422505153,0.755319723,0.559372594,0.575907461,0.999444529
ENSCAFG00000013746,NA,79.70834726,0.209800935,0.564035998,0.371963732,0.709919853,0.999444529
ENSCAFG00000013749,CUX1,1524.278347,-0.365636203,0.505091528,-0.723900884,0.469126587,0.999444529
ENSCAFG00000013750,NA,17.41705629,0.064441067,0.371386602,0.173514788,0.862246805,0.999444529
ENSCAFG00000013753,NA,2.041908299,-0.585803725,2.131921937,-0.274777287,0.783487349,0.999444529
ENSCAFG00000013755,SSTR1,5.333314028,-0.03942701,1.237230317,-0.031867155,0.974577992,0.999444529
ENSCAFG00000013756,CLEC14A,1.204054617,-1.260193145,2.475222233,-0.509123233,0.610665848,0.999444529
ENSCAFG00000013760,NA,214.0791916,-0.247605245,0.326887338,-0.757463557,0.448772191,0.999444529
ENSCAFG00000013770,NA,327.0269372,-0.444253786,0.967099287,-0.459367298,0.645970428,0.999444529
ENSCAFG00000013773,BCR,2224.454896,-0.132229572,0.875330018,-0.151062535,0.879926386,0.999444529
ENSCAFG00000013774,MAP3K14,604.5995559,-0.502134428,0.747701063,-0.671571103,0.50185678,0.999444529
ENSCAFG00000013778,PLA2G4A,602.4499784,0.406848971,1.013296213,0.401510403,0.688044381,0.999444529
ENSCAFG00000013779,NA,19.56098417,-0.037522626,0.291478764,-0.128731937,0.897569764,0.999444529
ENSCAFG00000013793,IFT22,347.6372779,-0.03633879,0.792882219,-0.045831258,0.963444745,0.999444529
ENSCAFG00000013797,NA,588.7217623,-0.138110745,0.314276532,-0.439456118,0.660331072,0.999444529
ENSCAFG00000013800,FIS1,2495.833031,-0.120524391,0.282031414,-0.427343853,0.669128896,0.999444529
ENSCAFG00000013801,OSBPL6,832.8108872,-0.534707135,0.9842601,-0.543257961,0.586952204,0.999444529
ENSCAFG00000013805,CCR1,297.319,1.790620987,2.894424505,0.61864491,0.536150309,0.999444529
ENSCAFG00000013806,M6PR,4815.913642,0.183305972,0.371283569,0.493708819,0.621511836,0.999444529
ENSCAFG00000013807,TMEM47,766.4718538,-0.247901536,1.961007972,-0.126415364,0.899403141,0.999444529
ENSCAFG00000013810,ZNHIT1,647.3642855,0.07588618,0.199122573,0.381102851,0.703126932,0.999444529
ENSCAFG00000013811,NA,511.9111876,0.163627461,0.296636416,0.551609488,0.581215934,0.999444529
ENSCAFG00000013817,SRGN,74.11500955,-0.375384054,0.915913645,-0.409846557,0.681918511,0.999444529
ENSCAFG00000013819,FMNL1,2959.54964,0.326810583,1.29063644,0.25321661,0.800100832,0.999444529
ENSCAFG00000013822,TDRD5,26.5922558,1.030255249,1.571011677,0.655790956,0.511958636,0.999444529
ENSCAFG00000013826,SEC23A,2330.212744,0.128182596,0.403926477,0.317341405,0.750984563,0.999444529
ENSCAFG00000013828,ADORA2A,1575.662249,-0.487650311,1.277312607,-0.381778359,0.702625772,0.999444529
ENSCAFG00000013830,CAPN1,3402.023727,-0.080597242,0.95910928,-0.08403343,0.933029853,0.999444529
ENSCAFG00000013831,HEXIM2,159.6026684,0.384543815,0.62841698,0.61192461,0.540587639,0.999444529
ENSCAFG00000013834,NPHS2,3.130748875,0.462624633,2.15594754,0.214580654,0.830094279,0.999444529
ENSCAFG00000013836,KANSL1L,250.1254829,-0.029377848,0.34901826,-0.084172812,0.932919034,0.999444529
ENSCAFG00000013839,SUPV3L1,645.991555,-0.029828478,0.227029956,-0.13138565,0.89547024,0.999444529
ENSCAFG00000013842,NA,144.9789829,1.673510369,2.656236951,0.630030528,0.528674611,0.999444529
ENSCAFG00000013851,FYCO1,900.2715402,-0.307806254,0.432619885,-0.711493541,0.476778452,0.999444529
ENSCAFG00000013856,ACADL,209.3898542,-1.10666179,1.480654183,-0.747414085,0.454813646,0.999444529
ENSCAFG00000013859,GEMIN2,432.8513005,0.179262277,0.293608262,0.610549158,0.54149809,0.999444529
ENSCAFG00000013865,PRRG1,102.1008522,-0.072458102,1.578355113,-0.045907351,0.963384095,0.999444529
ENSCAFG00000013867,LRRC75B,5.966636603,0.213656339,0.907021394,0.235558213,0.813775502,0.999444529
ENSCAFG00000013872,TRAPPC6B,485.3138435,-0.084662563,0.242889191,-0.348564557,0.727416241,0.999444529
ENSCAFG00000013881,RIMKLB,11.6240801,0.164367917,2.903326381,0.056613655,0.954852957,0.999444529
ENSCAFG00000013885,LANCL3,48.17256035,0.416822071,1.053174901,0.395776685,0.692269778,0.999444529
ENSCAFG00000013892,MFAP5,18.5086131,-1.130433307,2.299794323,-0.491536698,0.623046903,0.999444529
ENSCAFG00000013894,SOAT1,866.0481434,0.203066954,0.275356655,0.737468843,0.460837284,0.999444529
ENSCAFG00000013896,MOGAT3,2.122011932,0.477903595,1.142817853,0.418180022,0.675815501,0.999444529
ENSCAFG00000013900,AP1S1,3431.836773,0.139572164,0.406116973,0.343674786,0.731090875,0.999444529
