Name,Length,EffectiveLength,TPM,NumReads
ENSCAFT00000037432,1284,1014.476,0,0
ENSCAFT00000092054,399,133.151,0.684538,1
ENSCAFT00000069638,225,25.794,0,0
ENSCAFT00000037852,285,47.951,0,0
ENSCAFT00000047045,966,696.48,0,0
ENSCAFT00000021987,825,555.508,0,0
ENSCAFT00000088446,912,642.486,22.137128,156.043
ENSCAFT00000041011,125,125,0,0
ENSCAFT00000036001,588,318.772,5.432686,19
ENSCAFT00000022033,1263,993.476,1.284434,14
ENSCAFT00000048645,1335,1065.476,2.480821,29
ENSCAFT00000022112,1826,1556.476,0,0
ENSCAFT00000084343,1781,1511.476,1.386972,23
ENSCAFT00000022131,1077,807.476,0,0
ENSCAFT00000022134,2349,2079.476,94.064211,2146.038
ENSCAFT00000044448,107,107,0,0
ENSCAFT00000022158,3175,2905.476,0,0
ENSCAFT00000022161,3028,2758.476,0.13217,4
ENSCAFT00000069795,1263,993.476,0,0
ENSCAFT00000079838,384,119.451,0,0
ENSCAFT00000041162,146,6.448,0,0
ENSCAFT00000022187,1716,1446.476,2.323532,36.874
ENSCAFT00000043340,1656,1386.476,0,0
ENSCAFT00000068867,1539,1269.476,0,0
ENSCAFT00000022226,3922,3652.476,0,0
ENSCAFT00000060532,3766,3496.476,0.343551,13.179
ENSCAFT00000022231,2987,2717.476,2.083969,62.132
ENSCAFT00000022229,2312,2042.476,13.022423,291.815
ENSCAFT00000046835,3272,3002.476,0,0
ENSCAFT00000072306,3936,3666.476,0,0
ENSCAFT00000022277,1235,965.476,0,0
ENSCAFT00000077005,1181,911.476,0,0
ENSCAFT00000043269,806,536.516,9.173862,54
ENSCAFT00000022303,839,569.5,68.500022,428
ENSCAFT00000071038,832,562.506,0,0
ENSCAFT00000076643,1320,1050.476,0,0
ENSCAFT00000066576,529,259.984,0,0
ENSCAFT00000089600,1117,847.476,0,0
ENSCAFT00000022310,552,282.881,103.751458,322.001
ENSCAFT00000082348,1426,1156.476,0,0
ENSCAFT00000068691,314,64.476,0,0
ENSCAFT00000084620,623,353.697,0,0
ENSCAFT00000088699,241,30.445,0,0
ENSCAFT00000071006,1541,1271.476,0,0
ENSCAFT00000076996,1108,838.476,0,0
ENSCAFT00000051282,305,58.902,3.094859,2
ENSCAFT00000059814,1576,1306.476,0.139531,2
ENSCAFT00000082264,1241,971.476,0,0
ENSCAFT00000051931,1233,963.476,0.189204,2
ENSCAFT00000092979,2239,1969.476,0,0
ENSCAFT00000061989,1583,1313.476,0,0
ENSCAFT00000092575,1641,1371.476,0,0
ENSCAFT00000090245,1559,1289.476,0,0
ENSCAFT00000089992,665,395.629,0,0
ENSCAFT00000093184,769,499.532,0,0
ENSCAFT00000064919,1425,1155.476,0,0
ENSCAFT00000077723,594,324.755,0,0
ENSCAFT00000078696,499,230.182,0,0
ENSCAFT00000071983,535,265.957,0,0
ENSCAFT00000052507,3914,3644.476,0,0
ENSCAFT00000071219,511,242.084,0,0
ENSCAFT00000073273,728,458.559,3.948208,19.863
ENSCAFT00000062319,2311,2041.476,0.050745,1.137
ENSCAFT00000055255,858,588.492,0,0
ENSCAFT00000064933,731,461.557,0,0
ENSCAFT00000077987,813,543.513,0,0
ENSCAFT00000085230,923,653.486,0,0
ENSCAFT00000089033,710,440.575,0,0
ENSCAFT00000087059,1401,1131.476,0,0
ENSCAFT00000042409,110,110,0,0
ENSCAFT00000022385,5272,5002.476,9.123154,500.713
ENSCAFT00000022386,5326,5056.476,6.602589,366.287
ENSCAFT00000081801,1433,1163.476,0,0
ENSCAFT00000042226,102,102,0,0
ENSCAFT00000022394,585,315.78,0,0
ENSCAFT00000085557,349,89.737,0,0
ENSCAFT00000069915,1346,1076.476,0,0
ENSCAFT00000081760,184,13.946,0,0
ENSCAFT00000091912,154,2.533,0,0
ENSCAFT00000069956,1403,1133.476,0,0
ENSCAFT00000065806,131,1.462,0,0
ENSCAFT00000075636,183,13.595,0,0
ENSCAFT00000069529,1639,1369.476,0,0
ENSCAFT00000022408,1481,1211.476,492.681386,6548.472
ENSCAFT00000089409,1442,1172.476,1.517147,19.516
ENSCAFT00000036870,321,69.082,0,0
ENSCAFT00000077026,408,141.556,0,0
ENSCAFT00000022414,642,372.662,1.222913,5
ENSCAFT00000022424,988,718.477,8.626553,68
ENSCAFT00000088394,4229,3959.476,0,0
ENSCAFT00000083009,4253,3983.476,5.438603,237.689
ENSCAFT00000022451,4415,4145.476,0.834679,37.962
ENSCAFT00000083957,4109,3839.476,0.193686,8.159
ENSCAFT00000088314,4283,4013.476,5.363915,236.19
ENSCAFT00000092982,4235,3965.476,0,0
ENSCAFT00000022592,5256,4986.476,9.955333,544.639
ENSCAFT00000087556,5298,5028.476,0,0
ENSCAFT00000086189,5847,5577.476,0,0
ENSCAFT00000048573,5888,5618.476,0,0
ENSCAFT00000075584,5921,5651.476,24.65272,1528.572
ENSCAFT00000081532,5918,5648.476,0,0
ENSCAFT00000022615,1958,1688.476,46.574808,862.79
ENSCAFT00000019434,246,32.06,0,0
ENSCAFT00000022643,2327,2057.476,0,0
ENSCAFT00000045177,2375,2105.476,271.26358,6266.15
ENSCAFT00000061818,2153,1883.476,0,0
ENSCAFT00000092867,2276,2006.476,0.62545,13.768
ENSCAFT00000061362,2187,1917.476,0.229848,4.835
ENSCAFT00000086773,2063,1793.476,0,0
ENSCAFT00000088787,546,276.905,0,0
ENSCAFT00000049714,3878,3608.476,1.768134,70
ENSCAFT00000022869,3849,3579.476,7.38121,289.872
ENSCAFT00000070380,3768,3498.476,0,0
ENSCAFT00000075954,3798,3528.476,1.749617,67.731
ENSCAFT00000078304,3660,3390.476,0,0
ENSCAFT00000087038,3831,3561.476,0.495438,19.359
ENSCAFT00000087999,3867,3597.476,0,0
ENSCAFT00000092829,3762,3492.476,0.627346,24.038
ENSCAFT00000049479,3507,3237.476,0,0
ENSCAFT00000022876,957,687.481,0,0
ENSCAFT00000022877,1011,741.476,0,0
ENSCAFT00000077884,2889,2619.476,0,0
ENSCAFT00000042024,96,96,0,0
ENSCAFT00000089478,1443,1173.476,0,0
ENSCAFT00000069833,685,415.601,0,0
ENSCAFT00000042224,90,90,0,0
ENSCAFT00000059617,882,612.489,0,0
ENSCAFT00000080422,502,233.153,0,0
ENSCAFT00000083020,1034,764.476,0,0
ENSCAFT00000077671,1581,1311.476,0,0
ENSCAFT00000089691,1719,1449.476,0,0
ENSCAFT00000063790,1495,1225.476,0,0
ENSCAFT00000060620,361,99.506,0,0
ENSCAFT00000042326,103,103,0,0
ENSCAFT00000090186,1261,991.476,0,0
ENSCAFT00000022903,627,357.689,0,0
ENSCAFT00000077843,485,216.324,0,0
ENSCAFT00000051419,394,128.531,0.709144,1
ENSCAFT00000022939,3153,2883.476,1.801771,57
ENSCAFT00000059742,3015,2745.476,0,0
ENSCAFT00000090071,1035,765.476,0,0
ENSCAFT00000074678,2321,2051.476,0,0
ENSCAFT00000022963,2448,2178.476,0,0
ENSCAFT00000090481,2310,2040.476,0,0
ENSCAFT00000092821,2394,2124.476,0,0
ENSCAFT00000041731,107,107,0,0
ENSCAFT00000070718,320,68.41,0,0
ENSCAFT00000047703,107,107,0,0
ENSCAFT00000022967,833,563.505,0,0
ENSCAFT00000060572,2616,2346.476,0,0
ENSCAFT00000023004,2247,1977.476,0.507017,11
ENSCAFT00000042135,94,94,0,0
ENSCAFT00000072526,1851,1581.476,0,0
ENSCAFT00000040549,109,109,0,0
ENSCAFT00000023043,816,546.513,58.870758,352.987
ENSCAFT00000084293,798,528.519,0,0
ENSCAFT00000023064,570,300.821,0,0
ENSCAFT00000090120,1045,775.476,0,0
ENSCAFT00000067467,4327,4057.476,2.328989,103.677
ENSCAFT00000068439,4432,4162.476,2.117629,96.708
ENSCAFT00000073366,4561,4291.476,0,0
ENSCAFT00000023217,5776,5506.476,0,0
ENSCAFT00000023263,5830,5560.476,3.682549,224.657
ENSCAFT00000061253,5797,5527.476,1.82968,110.959
ENSCAFT00000074698,5932,5662.476,0,0
ENSCAFT00000093247,5641,5371.476,0,0
ENSCAFT00000048568,1302,1032.476,0,0
ENSCAFT00000067762,399,133.151,0,0
ENSCAFT00000058341,1152,882.476,0,0
ENSCAFT00000077587,1218,948.476,0,0
ENSCAFT00000053075,590,320.766,0,0
ENSCAFT00000032672,70,70,0,0
ENSCAFT00000032588,90,90,0,0
ENSCAFT00000079209,1159,889.476,0,0
ENSCAFT00000063574,1393,1123.476,0,0
ENSCAFT00000085722,1194,924.476,0,0
ENSCAFT00000066816,901,631.487,0,0
ENSCAFT00000043512,180,12.531,0,0
ENSCAFT00000048486,1949,1679.476,6.599522,121.603
ENSCAFT00000079597,2092,1822.476,0.369929,7.397
ENSCAFT00000023413,279,45.055,0,0
ENSCAFT00000023419,1461,1191.476,0.841489,11
ENSCAFT00000023451,3562,3292.476,10.1321,366
ENSCAFT00000075483,3502,3232.476,0,0
ENSCAFT00000023479,771,501.532,0.181737,1
ENSCAFT00000042140,91,91,0,0
ENSCAFT00000085445,2560,2290.476,0.341754,8.588
ENSCAFT00000023489,1297,1027.476,19.822708,223.457
ENSCAFT00000023501,2734,2464.476,0,0
ENSCAFT00000081972,2767,2497.476,3.795535,104
ENSCAFT00000021952,264,38.567,0,0
ENSCAFT00000036741,1324,1054.476,0,0
ENSCAFT00000092135,1108,838.476,0,0
ENSCAFT00000082196,492,223.248,0,0
ENSCAFT00000023529,658,388.642,182.468961,778.032
ENSCAFT00000067053,708,438.577,3.026984,14.565
ENSCAFT00000023612,3308,3038.476,18.835907,627.916
ENSCAFT00000046659,3077,2807.476,13.540938,417.084
ENSCAFT00000072369,2840,2570.476,15.946045,449.703
ENSCAFT00000043023,3787,3517.476,0.293395,11.323
ENSCAFT00000023784,3539,3269.476,142.53645,5112.851
ENSCAFT00000064176,3737,3467.476,2.660768,101.223
ENSCAFT00000082331,2274,2004.476,13.275784,291.958
ENSCAFT00000075133,4853,4583.476,0,0
ENSCAFT00000044288,4665,4395.476,11.582813,558.572
ENSCAFT00000023826,2049,1779.476,45.128028,881.044
ENSCAFT00000023833,3257,2987.476,40.030506,1312.062
ENSCAFT00000047257,3341,3071.476,14.859881,500.751
ENSCAFT00000023837,1002,732.476,0,0
ENSCAFT00000073190,136,2.063,0,0
ENSCAFT00000086529,3262,2992.476,0.578714,19
ENSCAFT00000023882,537,267.946,0,0
ENSCAFT00000050155,2646,2376.476,1.938446,50.541
ENSCAFT00000080846,2594,2324.476,0,0
ENSCAFT00000023859,2313,2043.476,0.332687,7.459
ENSCAFT00000081410,621,351.7,0,0
ENSCAFT00000024017,2096,1826.476,57.63648,1154.969
ENSCAFT00000024046,3337,3067.476,0.772562,26
ENSCAFT00000065531,816,546.513,5.572489,33.412
ENSCAFT00000070963,951,681.482,0,0
ENSCAFT00000092840,1080,810.476,0.2215,1.97
ENSCAFT00000024055,873,603.491,1545.486004,10232.813
ENSCAFT00000085889,1112,842.476,8.835357,81.666
ENSCAFT00000024066,1536,1266.476,0.143938,2
ENSCAFT00000024086,1548,1278.476,31.100743,436.237
ENSCAFT00000065950,528,258.99,2.028245,5.763
ENSCAFT00000024097,579,309.797,109.091809,370.79
ENSCAFT00000049413,3974,3704.476,0,0
ENSCAFT00000024073,2215,1945.476,0.836414,17.853
ENSCAFT00000065045,2103,1833.476,0,0
ENSCAFT00000079059,573,303.811,0,0
ENSCAFT00000032346,1956,1686.476,2.061692,38.147
ENSCAFT00000024170,2453,2183.476,1.043596,25
ENSCAFT00000075982,2357,2087.476,0,0
ENSCAFT00000046807,590,320.766,0,0
ENSCAFT00000081615,2443,2173.476,0,0
ENSCAFT00000047181,2506,2236.476,0,0
ENSCAFT00000081470,2410,2140.476,0.894231,21
ENSCAFT00000042195,115,115,0,0
ENSCAFT00000009696,1346,1076.476,0,0
ENSCAFT00000024309,1244,974.476,0,0
ENSCAFT00000024336,1582,1312.476,1.250035,18
ENSCAFT00000024349,1724,1454.476,36.346487,580
ENSCAFT00000063213,1034,764.476,0,0
ENSCAFT00000024529,2015,1745.476,0,0
ENSCAFT00000069359,2579,2309.476,5.575637,141.276
ENSCAFT00000074361,2499,2229.476,2.960625,72.418
ENSCAFT00000081715,2502,2232.476,0,0
ENSCAFT00000086037,2309,2039.476,0,0
ENSCAFT00000090951,2450,2180.476,0.747932,17.893
ENSCAFT00000077500,2319,2049.476,34.351242,772.404
ENSCAFT00000089128,752,482.544,164.345095,870.067
ENSCAFT00000024552,2292,2022.476,15.638212,347
ENSCAFT00000024556,815,545.513,106.766984,639
ENSCAFT00000024571,1701,1431.476,30.818932,484.017
ENSCAFT00000033837,104,104,0,0
ENSCAFT00000093901,1693,1423.476,0,0
ENSCAFT00000062605,1552,1282.476,0,0
ENSCAFT00000024623,1792,1522.476,6.615607,110.504
ENSCAFT00000090946,1611,1341.476,2.142649,31.535
ENSCAFT00000088661,1260,990.476,6.108458,66.38
ENSCAFT00000079654,2206,1936.476,0,0
ENSCAFT00000024634,2170,1900.476,1.084874,22.62
ENSCAFT00000089348,1296,1026.476,0,0
ENSCAFT00000087526,1052,782.476,0,0
ENSCAFT00000024671,720,450.565,0,0
ENSCAFT00000084625,658,388.642,0,0
ENSCAFT00000024680,1694,1424.476,0,0
ENSCAFT00000061245,3561,3291.476,0.431015,15.565
ENSCAFT00000066433,3856,3586.476,0,0
ENSCAFT00000084286,3922,3652.476,0,0
ENSCAFT00000088614,3772,3502.476,0,0
ENSCAFT00000024781,3856,3586.476,15.869399,624.435
ENSCAFT00000092977,3787,3517.476,0,0
ENSCAFT00000041765,112,112,0,0
ENSCAFT00000024798,702,432.581,0.210704,1
ENSCAFT00000024803,1297,1027.476,0,0
ENSCAFT00000083395,228,26.627,0,0
ENSCAFT00000024814,1194,924.476,19.848555,201.318
ENSCAFT00000092496,1770,1500.476,17.308092,284.929
ENSCAFT00000061910,3035,2765.476,14.714675,446.457
ENSCAFT00000024826,642,372.662,25.656402,104.899
ENSCAFT00000049058,1393,1123.476,12.383913,152.644
ENSCAFT00000074985,1222,952.476,3.984355,41.636
ENSCAFT00000024832,1483,1213.476,2.888567,38.457
ENSCAFT00000066457,1305,1035.476,0,0
ENSCAFT00000038446,1011,741.476,12.988276,105.659
ENSCAFT00000065780,519,250.035,0,0
ENSCAFT00000024835,936,666.483,0.136758,1
ENSCAFT00000024853,2110,1840.476,55.862445,1128
ENSCAFT00000024865,2034,1764.476,0.051657,1
ENSCAFT00000061462,2043,1773.476,0,0
ENSCAFT00000073586,3162,2892.476,1.060633,33.658
ENSCAFT00000075664,3189,2919.476,1.661691,53.225
ENSCAFT00000024947,2722,2452.476,0,0
ENSCAFT00000024952,2815,2545.476,24.852028,694.049
ENSCAFT00000084649,2509,2239.476,0,0
ENSCAFT00000088480,2680,2410.476,0.307055,8.12
ENSCAFT00000091238,2635,2365.476,0.57597,14.948
ENSCAFT00000024993,2252,1982.476,28.413291,618
ENSCAFT00000090435,2117,1847.476,0,0
ENSCAFT00000024999,2570,2300.476,2.575352,65
ENSCAFT00000061769,2429,2159.476,0,0
ENSCAFT00000084095,1639,1369.476,33.007852,495.942
ENSCAFT00000025005,628,358.687,36.094819,142.043
ENSCAFT00000083837,1321,1051.476,3.825777,44.134
ENSCAFT00000064463,1420,1150.476,0,0
ENSCAFT00000078656,1525,1255.476,27.559652,379.613
ENSCAFT00000090441,1459,1189.476,0,0
ENSCAFT00000025015,1524,1254.476,10.079921,138.733
ENSCAFT00000084323,869,599.491,28.816972,189.535
ENSCAFT00000025025,2223,1953.476,22.395719,479.99
ENSCAFT00000043828,1565,1295.476,3.411829,48.493
ENSCAFT00000046658,986,716.477,14.31265,112.507
ENSCAFT00000025028,869,599.491,172.261433,1133
ENSCAFT00000025032,2413,2143.476,19.619517,461.388
ENSCAFT00000084782,2299,2029.476,0.925732,20.612
ENSCAFT00000079411,423,155.79,0,0
ENSCAFT00000041047,86,86,0,0
ENSCAFT00000025039,1949,1679.476,0,0
ENSCAFT00000089524,5706,5436.476,0,0
ENSCAFT00000025182,5805,5535.476,0,0
ENSCAFT00000068101,5748,5478.476,0,0
ENSCAFT00000092264,5706,5436.476,0,0
ENSCAFT00000025232,2936,2666.476,10.061744,294.354
ENSCAFT00000071626,2849,2579.476,0.199503,5.646
ENSCAFT00000049739,1194,924.476,0.197186,2
ENSCAFT00000025243,1448,1178.476,0,0
ENSCAFT00000061847,1301,1031.476,0,0
ENSCAFT00000089295,1277,1007.476,0,0
ENSCAFT00000025245,2439,2169.476,1.87315,44.585
ENSCAFT00000043051,1479,1209.476,0.483456,6.415
ENSCAFT00000076074,2223,1953.476,0.527383,11.303
ENSCAFT00000089819,1041,771.476,0,0
ENSCAFT00000046312,552,282.881,0,0
ENSCAFT00000025248,1410,1140.476,0.079946,1
ENSCAFT00000062199,410,143.435,0,0
ENSCAFT00000070999,363,101.176,0,0
ENSCAFT00000076940,216,23.273,0,0
ENSCAFT00000058870,174,10.422,0,0
ENSCAFT00000082423,1025,755.476,0,0
ENSCAFT00000073185,939,669.483,0,0
ENSCAFT00000093327,303,57.716,0,0
ENSCAFT00000005106,966,696.48,0,0
ENSCAFT00000025340,3256,2986.476,2.538476,83.175
ENSCAFT00000076094,3313,3043.476,1.372783,45.839
ENSCAFT00000074328,2707,2437.476,0,0
ENSCAFT00000039953,59,59,0,0
ENSCAFT00000032751,86,86,0,0
ENSCAFT00000039941,63,63,0,0
ENSCAFT00000040025,68,68,0,0
ENSCAFT00000071937,59,59,0,0
ENSCAFT00000039987,80,80,0,0
ENSCAFT00000088031,3701,3431.476,0,0
ENSCAFT00000025355,2771,2501.476,0.036437,1
ENSCAFT00000065567,4666,4396.476,0,0
ENSCAFT00000025370,4398,4128.476,0,0
ENSCAFT00000088604,1554,1284.476,0,0
ENSCAFT00000076059,4492,4222.476,0,0
ENSCAFT00000025375,291,50.998,0,0
ENSCAFT00000061685,4267,3997.476,0,0
ENSCAFT00000025414,3378,3108.476,0,0
ENSCAFT00000077949,3927,3657.476,0,0
ENSCAFT00000042390,169,8.55,0,0
ENSCAFT00000041355,178,11.863,0,0
ENSCAFT00000091244,5812,5542.476,0,0
ENSCAFT00000025427,5301,5031.476,0,0
ENSCAFT00000045988,5451,5181.476,3.113585,177
ENSCAFT00000089061,5280,5010.476,0,0
ENSCAFT00000041679,100,100,0,0
ENSCAFT00000021905,714,444.57,0,0
ENSCAFT00000042228,101,101,0,0
ENSCAFT00000080366,145,6.151,0,0
ENSCAFT00000025442,2765,2495.476,0,0
ENSCAFT00000087817,1683,1413.476,23.088382,358.048
ENSCAFT00000011592,237,29.205,21.846263,7
ENSCAFT00000025456,2115,1845.476,0,0
ENSCAFT00000077109,1828,1558.476,0,0
ENSCAFT00000025465,1536,1266.476,0,0
ENSCAFT00000025471,1357,1087.476,0,0
ENSCAFT00000087226,744,474.55,0,0
ENSCAFT00000045179,1884,1614.476,0,0
ENSCAFT00000025483,240,30.133,0,0
ENSCAFT00000025497,2776,2506.476,1.712701,47.098
ENSCAFT00000067494,2588,2318.476,6.084465,154.769
ENSCAFT00000025486,2498,2228.476,34.671497,847.695
ENSCAFT00000025489,867,597.491,872.677809,5720.641
ENSCAFT00000025504,3176,2906.476,0,0
ENSCAFT00000083429,3422,3152.476,0,0
ENSCAFT00000089401,3075,2805.476,0,0
ENSCAFT00000040887,132,1.74,0,0
ENSCAFT00000088407,225,25.794,0,0
ENSCAFT00000046784,589,319.769,372.831203,1308
ENSCAFT00000079666,225,25.794,14.134612,4
ENSCAFT00000091068,2670,2400.476,0,0
ENSCAFT00000069997,3144,2874.476,0,0
ENSCAFT00000025673,3802,3532.476,3.457571,134.001
ENSCAFT00000068631,3805,3535.476,0,0
ENSCAFT00000025663,4939,4669.476,15.87682,813.375
ENSCAFT00000059499,4792,4522.476,7.665343,380.336
ENSCAFT00000068626,4795,4525.476,0,0
ENSCAFT00000073454,4759,4489.476,8.39882,413.688
ENSCAFT00000087057,4810,4540.476,3.301611,164.47
ENSCAFT00000089204,4807,4537.476,0,0
ENSCAFT00000091940,4624,4354.476,0.448427,21.423
ENSCAFT00000025665,4580,4310.476,14.586141,689.802
ENSCAFT00000060241,4877,4607.476,0,0
ENSCAFT00000083697,600,330.743,0,0
ENSCAFT00000051433,831,561.506,0,0
ENSCAFT00000025519,2732,2462.476,36.310982,981
ENSCAFT00000025515,1122,852.476,0.10692,1
ENSCAFT00000082463,4272,4002.476,11.439796,502.35
ENSCAFT00000025795,4139,3869.476,29.011907,1231.65
ENSCAFT00000071053,717,447.567,0,0
ENSCAFT00000025811,1298,1028.476,3.013185,34
ENSCAFT00000081075,834,564.505,14.93426,92.493
ENSCAFT00000025813,934,664.483,124.894327,910.512
ENSCAFT00000025916,14127,13857.476,7.837709,1191.605
ENSCAFT00000065063,14205,13935.476,0,0
ENSCAFT00000066294,13959,13689.476,0,0
ENSCAFT00000068493,14106,13836.476,1.712955,260.034
ENSCAFT00000025893,14022,13752.476,28.565554,4310.053
ENSCAFT00000079768,13962,13692.476,0,0
ENSCAFT00000089718,13887,13617.476,20.885672,3120.356
ENSCAFT00000040009,80,80,0,0
ENSCAFT00000032566,83,83,0,0
ENSCAFT00000025999,3735,3465.476,0,0
ENSCAFT00000026012,3715,3445.476,14.05765,531.399
ENSCAFT00000084253,5673,5403.476,0,0
ENSCAFT00000026023,3976,3706.476,22.881381,930.47
ENSCAFT00000047380,7845,7575.476,0,0
ENSCAFT00000086772,3653,3383.476,0,0
ENSCAFT00000088429,3526,3256.476,0,0
ENSCAFT00000070215,3654,3384.476,0.057378,2.131
ENSCAFT00000026034,597,327.749,0,0
ENSCAFT00000026044,5528,5258.476,0,0
ENSCAFT00000047245,5147,4877.476,0,0
ENSCAFT00000069144,897,627.487,0,0
ENSCAFT00000027380,894,624.487,0,0
ENSCAFT00000092261,2149,1879.476,0,0
ENSCAFT00000026052,685,415.601,76.320953,348
ENSCAFT00000026071,3809,3539.476,9.935136,385.808
ENSCAFT00000079462,3500,3230.476,0,0
ENSCAFT00000092037,3716,3446.476,0.135036,5.106
ENSCAFT00000075040,3703,3433.476,0,0
ENSCAFT00000075452,3829,3559.476,8.913347,348.085
ENSCAFT00000072800,2341,2071.476,2.816784,64.017
ENSCAFT00000026083,2433,2163.476,124.232747,2948.813
ENSCAFT00000075431,2325,2055.476,3.257865,73.469
ENSCAFT00000070018,180,12.531,0,0
ENSCAFT00000059203,1091,821.476,0,0
ENSCAFT00000065810,375,111.478,0,0
ENSCAFT00000070713,1970,1700.476,0,0
ENSCAFT00000071299,1043,773.476,0,0
ENSCAFT00000082342,1210,940.476,0.193831,2
ENSCAFT00000026091,1875,1605.476,32.226497,567.644
ENSCAFT00000083672,1966,1696.476,61.506923,1144.803
ENSCAFT00000041006,132,1.74,0,0
ENSCAFT00000062646,654,384.646,0,0
ENSCAFT00000046037,129,129,0,0
ENSCAFT00000035562,1551,1281.476,0,0
ENSCAFT00000065211,1494,1224.476,0,0
ENSCAFT00000043364,1116,846.476,0,0
ENSCAFT00000026115,1655,1385.476,0,0
ENSCAFT00000073195,1055,785.476,0,0
ENSCAFT00000074723,1460,1190.476,0,0
ENSCAFT00000022737,1533,1263.476,5.049775,70
ENSCAFT00000022734,1742,1472.476,0,0
ENSCAFT00000026120,660,390.638,3.266593,14
ENSCAFT00000043019,948,678.483,0,0
ENSCAFT00000026149,1937,1667.476,0,0
ENSCAFT00000086027,1853,1583.476,0,0
ENSCAFT00000057119,145,6.151,0,0
ENSCAFT00000026152,216,23.273,0,0
ENSCAFT00000077823,436,168.3,0,0
ENSCAFT00000076634,1778,1508.476,0,0
ENSCAFT00000026153,2027,1757.476,0,0
ENSCAFT00000082918,295,53.168,0,0
ENSCAFT00000062204,1659,1389.476,0.459185,7
ENSCAFT00000044323,243,31.083,0,0
ENSCAFT00000066813,2331,2061.476,0.610851,13.816
ENSCAFT00000091279,141,4.472,0,0
ENSCAFT00000026158,474,205.461,16.857617,38
ENSCAFT00000059928,405,138.741,9.515969,14.485
ENSCAFT00000026163,2736,2466.476,4.730141,128
ENSCAFT00000073517,3828,3558.476,0,0
ENSCAFT00000048266,1023,753.476,0,0
ENSCAFT00000036221,597,327.749,0,0
ENSCAFT00000026171,750,480.545,1.51739,8
ENSCAFT00000087174,2411,2141.476,0,0
ENSCAFT00000026204,3000,2730.476,0,0
ENSCAFT00000074426,2432,2162.476,0,0
ENSCAFT00000067641,3159,2889.476,0,0
ENSCAFT00000074081,3099,2829.476,0,0
ENSCAFT00000075256,3222,2952.476,0,0
ENSCAFT00000089512,3291,3021.476,0,0
ENSCAFT00000082477,1786,1516.476,0.060104,1
ENSCAFT00000033950,139,3.244,0,0
ENSCAFT00000041482,91,91,0,0
ENSCAFT00000083312,1210,940.476,0,0
ENSCAFT00000026217,1419,1149.476,0,0
ENSCAFT00000078876,222,24.947,0,0
ENSCAFT00000026220,462,193.643,0,0
ENSCAFT00000073087,531,261.975,0,0
ENSCAFT00000088238,675,405.619,0,0
ENSCAFT00000026225,855,585.494,0,0
ENSCAFT00000041963,330,75.347,0,0
ENSCAFT00000049330,756,486.54,0,0
ENSCAFT00000049655,2869,2599.476,0,0
ENSCAFT00000088679,2280,2010.476,0.172559,3.806
ENSCAFT00000026242,2452,2182.476,12.984485,310.909
ENSCAFT00000068819,2503,2233.476,2.093454,51.298
ENSCAFT00000093624,2292,2022.476,0,0
ENSCAFT00000026246,351,91.325,0,0
ENSCAFT00000026249,408,141.556,0,0
ENSCAFT00000082862,1563,1293.476,0,0
ENSCAFT00000026255,345,86.586,5686.142392,5401.614
ENSCAFT00000026321,2125,1855.476,0.225987,4.6
ENSCAFT00000065099,1987,1717.476,170.781761,3218.038
ENSCAFT00000069720,1891,1621.476,1.783615,31.73
ENSCAFT00000087260,1954,1684.476,50.850835,939.771
ENSCAFT00000090287,1855,1585.476,5.740855,99.861
ENSCAFT00000084010,1135,865.476,0,0
ENSCAFT00000087351,1200,930.476,0.881614,9
ENSCAFT00000039916,103,103,0,0
ENSCAFT00000026337,1738,1468.476,0,0
ENSCAFT00000060858,1716,1446.476,0,0
ENSCAFT00000045895,1524,1254.476,0,0
ENSCAFT00000074407,3600,3330.476,0,0
ENSCAFT00000081482,4176,3906.476,1.272257,54.528
ENSCAFT00000026362,4491,4221.476,0,0
ENSCAFT00000065812,4032,3762.476,0.278035,11.477
ENSCAFT00000084304,3669,3399.476,0,0
ENSCAFT00000074801,3084,2814.476,0.568332,17.549
ENSCAFT00000071501,2078,1808.476,0,0
ENSCAFT00000064050,411,144.377,0,0
ENSCAFT00000085456,252,34.084,0,0
ENSCAFT00000069035,666,396.628,0,0
ENSCAFT00000059694,618,348.704,0,0
ENSCAFT00000082557,276,43.668,0,0
ENSCAFT00000037870,237,29.205,0,0
ENSCAFT00000070708,567,297.828,0.306038,1
ENSCAFT00000071058,1387,1105.476,0,0
ENSCAFT00000026372,1752,1470.476,4.795931,77.373
ENSCAFT00000030229,1337,1067.476,3.106102,36.377
ENSCAFT00000037560,1002,732.476,0.148883,1.196
ENSCAFT00000026381,2784,2514.476,0,0
ENSCAFT00000090246,1227,957.476,0,0
ENSCAFT00000046080,711,441.573,0,0
ENSCAFT00000045967,107,107,0,0
ENSCAFT00000019701,405,138.741,0,0
ENSCAFT00000026442,2417,2147.476,3.819928,90
ENSCAFT00000073098,3828,3558.476,0,0
ENSCAFT00000026457,860,590.492,25.777657,167
ENSCAFT00000068484,731,461.557,0,0
ENSCAFT00000065125,1108,838.476,0,0
ENSCAFT00000026479,4644,4374.476,3.14624,151
ENSCAFT00000093934,4470,4200.476,0,0
ENSCAFT00000064675,4476,4206.476,0,0
ENSCAFT00000049451,4383,4113.476,0,0
ENSCAFT00000081586,4933,4663.476,0,0
